Gender,Race,MOS_Type,taxnum,ranklit,sex,appdate,YearsOnJob,YearsOnJob (bins)
Male,White,Uniform,928370,POM,Male,07/02/2001,19,15
Male,White,Uniform,928386,POM,Male,07/02/2001,19,15
Male,White,Uniform,928424,POM,Male,07/02/2001,19,15
Male,White,Uniform,928436,POM,Male,07/02/2001,19,15
Male,White,Uniform,928464,POM,Male,07/02/2001,19,15
Male,White,Uniform,928495,POM,Male,07/02/2001,19,15
Male,White,Uniform,928499,POM,Male,07/02/2001,19,15
Male,White,Uniform,928519,POM,Male,07/02/2001,19,15
Male,White,Uniform,928550,POM,Male,07/02/2001,19,15
Male,White,Uniform,928552,POM,Male,07/02/2001,19,15
Male,White,Uniform,928573,POM,Male,07/02/2001,19,15
Male,White,Uniform,928588,POM,Male,07/02/2001,19,15
Male,White,Uniform,928592,POM,Male,07/02/2001,19,15
Male,White,Uniform,928597,POM,Male,07/02/2001,19,15
Male,White,Uniform,928599,POM,Male,07/02/2001,19,15
Male,White,Uniform,928600,POM,Male,07/02/2001,19,15
Male,White,Uniform,928605,POM,Male,07/02/2001,19,15
Male,White,Uniform,928612,POM,Male,07/02/2001,19,15
Male,White,Uniform,928615,POM,Male,07/02/2001,19,15
Male,White,Uniform,928645,POM,Male,07/02/2001,19,15
Male,White,Uniform,928652,POM,Male,07/02/2001,19,15
Male,White,Uniform,928656,POM,Male,07/02/2001,19,15
Male,White,Uniform,928671,POM,Male,07/02/2001,19,15
Male,White,Uniform,928728,POM,Male,07/02/2001,19,15
Male,White,Uniform,928732,POM,Male,07/02/2001,19,15
Male,White,Uniform,928734,POM,Male,07/02/2001,19,15
Male,White,Uniform,928744,POM,Male,07/02/2001,19,15
Male,White,Uniform,928747,POM,Male,07/02/2001,19,15
Male,White,Uniform,928756,POM,Male,07/02/2001,19,15
Male,White,Uniform,928760,POM,Male,07/02/2001,19,15
Male,White,Uniform,928776,POM,Male,07/02/2001,19,15
Male,White,Uniform,928785,POM,Male,07/02/2001,19,15
Male,White,Uniform,928817,POM,Male,07/02/2001,19,15
Male,White,Uniform,928827,POM,Male,07/02/2001,19,15
Male,White,Uniform,928833,POM,Male,07/02/2001,19,15
Male,White,Uniform,928835,POM,Male,07/02/2001,19,15
Male,White,Uniform,928883,POM,Male,07/02/2001,19,15
Male,White,Uniform,928885,POM,Male,07/02/2001,19,15
Male,White,Uniform,928921,POM,Male,07/02/2001,19,15
Male,White,Uniform,928946,POM,Male,07/02/2001,19,15
Male,White,Uniform,928960,POM,Male,07/02/2001,19,15
Male,White,Uniform,928968,POM,Male,07/02/2001,19,15
Male,White,Uniform,928991,POM,Male,07/02/2001,19,15
Male,White,Uniform,928994,POM,Male,07/02/2001,19,15
Male,White,Uniform,928997,POM,Male,07/02/2001,19,15
Male,White,Uniform,929080,POM,Male,07/02/2001,19,15
Male,White,Uniform,929102,POM,Male,07/02/2001,19,15
Male,White,Uniform,929137,POM,Male,07/02/2001,19,15
Male,White,Uniform,929138,POM,Male,07/02/2001,19,15
Male,White,Uniform,929152,POM,Male,07/02/2001,19,15
Male,White,Uniform,929163,POM,Male,07/02/2001,19,15
Male,White,Uniform,929192,POM,Male,07/02/2001,19,15
Male,White,Uniform,929199,POM,Male,07/02/2001,19,15
Male,White,Uniform,929212,POM,Male,07/02/2001,19,15
Male,White,Uniform,929239,POM,Male,07/02/2001,19,15
Male,White,Uniform,929240,POM,Male,07/02/2001,19,15
Male,White,Uniform,929245,POM,Male,07/02/2001,19,15
Male,White,Uniform,929249,POM,Male,07/02/2001,19,15
Male,White,Uniform,929259,POM,Male,07/02/2001,19,15
Male,White,Uniform,929260,POM,Male,07/02/2001,19,15
Male,White,Uniform,929272,POM,Male,07/02/2001,19,15
Male,White,Uniform,929356,POM,Male,07/02/2001,19,15
Male,White,Uniform,929375,POM,Male,07/02/2001,19,15
Male,White,Uniform,929376,POM,Male,07/02/2001,19,15
Male,White,Uniform,929386,POM,Male,07/02/2001,19,15
Male,White,Uniform,929395,POM,Male,07/02/2001,19,15
Male,White,Uniform,929396,POM,Male,07/02/2001,19,15
Male,White,Uniform,929400,POM,Male,07/02/2001,19,15
Male,White,Uniform,929402,POM,Male,07/02/2001,19,15
Male,White,Uniform,929406,POM,Male,07/02/2001,19,15
Male,White,Uniform,939779,POM,Male,01/09/2006,15,15
Male,White,Uniform,939782,POM,Male,01/09/2006,15,15
Male,White,Uniform,939804,POM,Male,01/09/2006,15,15
Male,White,Uniform,939825,POM,Male,01/09/2006,15,15
Male,White,Uniform,939849,POM,Male,01/09/2006,15,15
Male,White,Uniform,939853,POM,Male,01/09/2006,15,15
Male,White,Uniform,939882,POM,Male,01/09/2006,15,15
Male,White,Uniform,939901,POM,Male,01/09/2006,15,15
Male,White,Uniform,939904,POM,Male,01/09/2006,15,15
Male,White,Uniform,939905,POM,Male,01/09/2006,15,15
Male,White,Uniform,939911,POM,Male,01/09/2006,15,15
Male,White,Uniform,939912,POM,Male,01/09/2006,15,15
Male,White,Uniform,939915,POM,Male,01/09/2006,15,15
Male,White,Uniform,939922,POM,Male,01/09/2006,15,15
Male,White,Uniform,939923,POM,Male,01/09/2006,15,15
Male,White,Uniform,939931,POM,Male,01/09/2006,15,15
Male,White,Uniform,939935,POM,Male,01/09/2006,15,15
Male,White,Uniform,939937,POM,Male,01/09/2006,15,15
Male,White,Uniform,939955,POM,Male,01/09/2006,15,15
Male,White,Uniform,939957,POM,Male,01/09/2006,15,15
Male,White,Uniform,939959,POM,Male,01/09/2006,15,15
Male,White,Uniform,939964,POM,Male,01/09/2006,15,15
Male,White,Uniform,939973,POM,Male,01/09/2006,15,15
Male,White,Uniform,939976,POM,Male,01/09/2006,15,15
Male,White,Uniform,939999,POM,Male,01/09/2006,15,15
Male,White,Uniform,940002,POM,Male,01/09/2006,15,15
Male,White,Uniform,940007,POM,Male,01/09/2006,15,15
Male,White,Uniform,940010,POM,Male,01/09/2006,15,15
Male,White,Uniform,940015,POM,Male,01/09/2006,15,15
Male,White,Uniform,940021,POM,Male,01/09/2006,15,15
Male,White,Uniform,940025,POM,Male,01/09/2006,15,15
Male,White,Uniform,940035,POM,Male,01/09/2006,15,15
Male,White,Uniform,940047,POM,Male,01/09/2006,15,15
Male,White,Uniform,940053,POM,Male,01/09/2006,15,15
Male,White,Uniform,940093,POM,Male,01/09/2006,15,15
Male,White,Uniform,940095,POM,Male,01/09/2006,15,15
Male,White,Uniform,940102,POM,Male,01/09/2006,15,15
Male,White,Uniform,940104,POM,Male,01/09/2006,15,15
Male,White,Uniform,940106,POM,Male,01/09/2006,15,15
Male,White,Uniform,940122,POM,Male,01/09/2006,15,15
Male,White,Uniform,940127,POM,Male,01/09/2006,15,15
Male,White,Uniform,940130,POM,Male,01/09/2006,15,15
Male,White,Uniform,940131,POM,Male,01/09/2006,15,15
Male,White,Uniform,940140,POM,Male,01/09/2006,15,15
Male,White,Uniform,940142,POM,Male,01/09/2006,15,15
Male,White,Uniform,940179,POM,Male,01/09/2006,15,15
Male,White,Uniform,940186,POM,Male,01/09/2006,15,15
Male,White,Uniform,940191,POM,Male,01/09/2006,15,15
Male,White,Uniform,940220,POM,Male,01/09/2006,15,15
Male,White,Uniform,940221,POM,Male,01/09/2006,15,15
Male,White,Uniform,940239,POM,Male,01/09/2006,15,15
Male,White,Uniform,940240,POM,Male,01/09/2006,15,15
Male,White,Uniform,940246,POM,Male,01/09/2006,15,15
Male,White,Uniform,940251,POM,Male,01/09/2006,15,15
Male,White,Uniform,940260,POM,Male,01/09/2006,15,15
Male,White,Uniform,940264,POM,Male,01/09/2006,15,15
Male,White,Uniform,940274,POM,Male,01/09/2006,15,15
Male,White,Uniform,940275,POM,Male,01/09/2006,15,15
Male,White,Uniform,940283,POM,Male,01/09/2006,15,15
Male,White,Uniform,940296,POM,Male,01/09/2006,15,15
Male,White,Uniform,940322,POM,Male,01/09/2006,15,15
Male,White,Uniform,940332,POM,Male,01/09/2006,15,15
Male,White,Uniform,940337,POM,Male,01/09/2006,15,15
Male,White,Uniform,940340,POM,Male,01/09/2006,15,15
Male,White,Uniform,940341,POM,Male,01/09/2006,15,15
Male,White,Uniform,940343,POM,Male,01/09/2006,15,15
Male,White,Uniform,940345,POM,Male,01/09/2006,15,15
Male,White,Uniform,940354,POM,Male,01/09/2006,15,15
Male,White,Uniform,940355,POM,Male,01/09/2006,15,15
Male,White,Uniform,940361,POM,Male,01/09/2006,15,15
Male,White,Uniform,940394,POM,Male,01/09/2006,15,15
Male,White,Uniform,940405,POM,Male,01/09/2006,15,15
Male,White,Uniform,940410,POM,Male,01/09/2006,15,15
Male,White,Uniform,940419,POM,Male,01/09/2006,15,15
Male,White,Uniform,940421,POM,Male,01/09/2006,15,15
Male,White,Uniform,940439,POM,Male,01/09/2006,15,15
Male,White,Uniform,940446,POM,Male,01/09/2006,15,15
Male,White,Uniform,940449,POM,Male,01/09/2006,15,15
Male,White,Uniform,940454,POM,Male,01/09/2006,15,15
Male,White,Uniform,940488,POM,Male,01/09/2006,15,15
Male,White,Uniform,940491,POM,Male,01/09/2006,15,15
Male,White,Uniform,940517,POM,Male,01/09/2006,15,15
Male,White,Uniform,940527,POM,Male,01/09/2006,15,15
Male,White,Uniform,940529,POM,Male,01/09/2006,15,15
Male,White,Uniform,940537,POM,Male,01/09/2006,15,15
Male,White,Uniform,940539,POM,Male,01/09/2006,15,15
Male,White,Uniform,940578,POM,Male,01/09/2006,15,15
Male,White,Uniform,940588,POM,Male,01/09/2006,15,15
Male,White,Uniform,940589,POM,Male,01/09/2006,15,15
Male,White,Uniform,940617,POM,Male,01/09/2006,15,15
Male,White,Uniform,940624,POM,Male,01/09/2006,15,15
Male,White,Uniform,940637,POM,Male,01/09/2006,15,15
Male,White,Uniform,940674,POM,Male,01/09/2006,15,15
Male,White,Uniform,940677,POM,Male,01/09/2006,15,15
Male,White,Uniform,940709,POM,Male,01/09/2006,15,15
Male,White,Uniform,940718,POM,Male,01/09/2006,15,15
Male,White,Uniform,940721,POM,Male,01/09/2006,15,15
Male,White,Uniform,940724,POM,Male,01/09/2006,15,15
Male,White,Uniform,940732,POM,Male,01/09/2006,15,15
Male,White,Uniform,940733,POM,Male,01/09/2006,15,15
Male,White,Uniform,940734,POM,Male,01/09/2006,15,15
Male,White,Uniform,940742,POM,Male,01/09/2006,15,15
Male,White,Uniform,940743,POM,Male,01/09/2006,15,15
Male,White,Uniform,940747,POM,Male,01/09/2006,15,15
Male,White,Uniform,940750,POM,Male,01/09/2006,15,15
Male,White,Uniform,940757,POM,Male,01/09/2006,15,15
Male,White,Uniform,940763,POM,Male,01/09/2006,15,15
Male,White,Uniform,940765,POM,Male,01/09/2006,15,15
Male,White,Uniform,940775,POM,Male,01/09/2006,15,15
Male,White,Uniform,940780,POM,Male,01/09/2006,15,15
Male,White,Uniform,940803,POM,Male,01/09/2006,15,15
Male,White,Uniform,940841,POM,Male,01/09/2006,15,15
Male,White,Uniform,940843,POM,Male,01/09/2006,15,15
Male,White,Uniform,940854,POM,Male,01/09/2006,15,15
Male,White,Uniform,940855,POM,Male,01/09/2006,15,15
Male,White,Uniform,940862,POM,Male,01/09/2006,15,15
Male,White,Uniform,940865,POM,Male,01/09/2006,15,15
Male,White,Uniform,940888,POM,Male,01/09/2006,15,15
Male,White,Uniform,940899,POM,Male,01/09/2006,15,15
Male,White,Uniform,940907,POM,Male,01/09/2006,15,15
Male,White,Uniform,948449,POM,Male,01/09/2006,15,15
Male,White,Uniform,932100,POM,Male,07/01/2003,17,15
Male,White,Uniform,932102,POM,Male,07/01/2003,17,15
Male,White,Uniform,932139,POM,Male,07/01/2003,17,15
Male,White,Uniform,932251,POM,Male,07/01/2003,17,15
Male,White,Uniform,932264,POM,Male,07/01/2003,17,15
Male,White,Uniform,932277,POM,Male,07/01/2003,17,15
Male,White,Uniform,932297,POM,Male,07/01/2003,17,15
Male,White,Uniform,932314,POM,Male,07/01/2003,17,15
Male,White,Uniform,932319,POM,Male,07/01/2003,17,15
Male,White,Uniform,932322,POM,Male,07/01/2003,17,15
Male,White,Uniform,932333,POM,Male,07/01/2003,17,15
Male,White,Uniform,932336,POM,Male,07/01/2003,17,15
Male,White,Uniform,932371,POM,Male,07/01/2003,17,15
Male,White,Uniform,932377,POM,Male,07/01/2003,17,15
Male,White,Uniform,932383,POM,Male,07/01/2003,17,15
Male,White,Uniform,932391,POM,Male,07/01/2003,17,15
Male,White,Uniform,932392,POM,Male,07/01/2003,17,15
Male,White,Uniform,932426,POM,Male,07/01/2003,17,15
Male,White,Uniform,932432,POM,Male,07/01/2003,17,15
Male,White,Uniform,932433,POM,Male,07/01/2003,17,15
Male,White,Uniform,932449,POM,Male,07/01/2003,17,15
Male,White,Uniform,932460,POM,Male,07/01/2003,17,15
Male,White,Uniform,932467,POM,Male,07/01/2003,17,15
Male,White,Uniform,932477,POM,Male,07/01/2003,17,15
Male,White,Uniform,932487,POM,Male,07/01/2003,17,15
Male,White,Uniform,932490,POM,Male,07/01/2003,17,15
Male,White,Uniform,932494,POM,Male,07/01/2003,17,15
Male,White,Uniform,932509,POM,Male,07/01/2003,17,15
Male,White,Uniform,932537,POM,Male,07/01/2003,17,15
Male,White,Uniform,932541,POM,Male,07/01/2003,17,15
Male,White,Uniform,932552,POM,Male,07/01/2003,17,15
Male,White,Uniform,932555,POM,Male,07/01/2003,17,15
Male,White,Uniform,932561,POM,Male,07/01/2003,17,15
Male,White,Uniform,932589,POM,Male,07/01/2003,17,15
Male,White,Uniform,932591,POM,Male,07/01/2003,17,15
Male,White,Uniform,932603,POM,Male,07/01/2003,17,15
Male,White,Uniform,932622,POM,Male,07/01/2003,17,15
Male,White,Uniform,932623,POM,Male,07/01/2003,17,15
Male,White,Uniform,932637,POM,Male,07/01/2003,17,15
Male,White,Uniform,932646,POM,Male,07/01/2003,17,15
Male,White,Uniform,932674,POM,Male,07/01/2003,17,15
Male,White,Uniform,932676,POM,Male,07/01/2003,17,15
Male,White,Uniform,932677,POM,Male,07/01/2003,17,15
Male,White,Uniform,932679,POM,Male,07/01/2003,17,15
Male,White,Uniform,932699,POM,Male,07/01/2003,17,15
Male,White,Uniform,932704,POM,Male,07/01/2003,17,15
Male,White,Uniform,932706,POM,Male,07/01/2003,17,15
Male,White,Uniform,932708,POM,Male,07/01/2003,17,15
Male,White,Uniform,932712,POM,Male,07/01/2003,17,15
Male,White,Uniform,932720,POM,Male,07/01/2003,17,15
Male,White,Uniform,932754,POM,Male,07/01/2003,17,15
Male,White,Uniform,932757,POM,Male,07/01/2003,17,15
Male,White,Uniform,932781,POM,Male,07/01/2003,17,15
Male,White,Uniform,932809,POM,Male,07/01/2003,17,15
Male,White,Uniform,932819,POM,Male,07/01/2003,17,15
Male,White,Uniform,932842,POM,Male,07/01/2003,17,15
Male,White,Uniform,932852,POM,Male,07/01/2003,17,15
Male,White,Uniform,932853,POM,Male,07/01/2003,17,15
Male,White,Uniform,932861,POM,Male,07/01/2003,17,15
Male,White,Uniform,932864,POM,Male,07/01/2003,17,15
Male,White,Uniform,932865,POM,Male,07/01/2003,17,15
Male,White,Uniform,932866,POM,Male,07/01/2003,17,15
Male,White,Uniform,932879,POM,Male,07/01/2003,17,15
Male,White,Uniform,932909,POM,Male,07/01/2003,17,15
Male,White,Uniform,932912,POM,Male,07/01/2003,17,15
Male,White,Uniform,932913,POM,Male,07/01/2003,17,15
Male,White,Uniform,932915,POM,Male,07/01/2003,17,15
Male,White,Uniform,932922,POM,Male,07/01/2003,17,15
Male,White,Uniform,932941,POM,Male,07/01/2003,17,15
Male,White,Uniform,932970,POM,Male,07/01/2003,17,15
Male,White,Uniform,932979,POM,Male,07/01/2003,17,15
Male,White,Uniform,933001,POM,Male,07/01/2003,17,15
Male,White,Uniform,933028,POM,Male,07/01/2003,17,15
Male,White,Uniform,933037,POM,Male,07/01/2003,17,15
Male,White,Uniform,933045,POM,Male,07/01/2003,17,15
Male,White,Uniform,933059,POM,Male,07/01/2003,17,15
Male,White,Uniform,933067,POM,Male,07/01/2003,17,15
Male,White,Uniform,933079,POM,Male,07/01/2003,17,15
Male,White,Uniform,933086,POM,Male,07/01/2003,17,15
Male,White,Uniform,933089,POM,Male,07/01/2003,17,15
Male,White,Uniform,933090,POM,Male,07/01/2003,17,15
Male,White,Uniform,933103,POM,Male,07/01/2003,17,15
Male,White,Uniform,933106,POM,Male,07/01/2003,17,15
Male,White,Uniform,933107,POM,Male,07/01/2003,17,15
Male,White,Uniform,933109,POM,Male,07/01/2003,17,15
Male,White,Uniform,933110,POM,Male,07/01/2003,17,15
Male,White,Uniform,933138,POM,Male,07/01/2003,17,15
Male,White,Uniform,933142,POM,Male,07/01/2003,17,15
Male,White,Uniform,933149,POM,Male,07/01/2003,17,15
Male,White,Uniform,933157,POM,Male,07/01/2003,17,15
Male,White,Uniform,933159,POM,Male,07/01/2003,17,15
Male,White,Uniform,933180,POM,Male,07/01/2003,17,15
Male,White,Uniform,933183,POM,Male,07/01/2003,17,15
Male,White,Uniform,933188,POM,Male,07/01/2003,17,15
Male,White,Uniform,933203,POM,Male,07/01/2003,17,15
Male,White,Uniform,933219,POM,Male,07/01/2003,17,15
Male,White,Uniform,933233,POM,Male,07/01/2003,17,15
Male,White,Uniform,933242,POM,Male,07/01/2003,17,15
Male,White,Uniform,933244,POM,Male,07/01/2003,17,15
Male,White,Uniform,933249,POM,Male,07/01/2003,17,15
Male,White,Uniform,933253,POM,Male,07/01/2003,17,15
Male,White,Uniform,933280,POM,Male,07/01/2003,17,15
Male,White,Uniform,933293,POM,Male,07/01/2003,17,15
Male,White,Uniform,933304,POM,Male,07/01/2003,17,15
Male,White,Uniform,933309,POM,Male,07/01/2003,17,15
Male,White,Uniform,933312,POM,Male,07/01/2003,17,15
Male,White,Uniform,933331,POM,Male,07/01/2003,17,15
Male,White,Uniform,933349,POM,Male,07/01/2003,17,15
Male,White,Uniform,933350,POM,Male,07/01/2003,17,15
Male,White,Uniform,933364,POM,Male,07/01/2003,17,15
Male,White,Uniform,933370,POM,Male,07/01/2003,17,15
Male,White,Uniform,933384,POM,Male,07/01/2003,17,15
Male,White,Uniform,933387,POM,Male,07/01/2003,17,15
Male,White,Uniform,933388,POM,Male,07/01/2003,17,15
Male,White,Uniform,933398,POM,Male,07/01/2003,17,15
Male,White,Uniform,933404,POM,Male,07/01/2003,17,15
Male,White,Uniform,933423,POM,Male,07/01/2003,17,15
Male,White,Uniform,933431,POM,Male,07/01/2003,17,15
Male,White,Uniform,933458,POM,Male,07/01/2003,17,15
Male,White,Uniform,933461,POM,Male,07/01/2003,17,15
Male,White,Uniform,933474,POM,Male,07/01/2003,17,15
Male,White,Uniform,933490,POM,Male,07/01/2003,17,15
Male,White,Uniform,933504,POM,Male,07/01/2003,17,15
Male,White,Uniform,933506,POM,Male,07/01/2003,17,15
Male,White,Uniform,933510,POM,Male,07/01/2003,17,15
Male,White,Uniform,955701,POM,Male,01/08/2014,7,5
Male,White,Uniform,955703,POM,Male,01/08/2014,7,5
Male,White,Uniform,955706,POM,Male,01/08/2014,7,5
Male,White,Uniform,955714,POM,Male,01/08/2014,7,5
Male,White,Uniform,955723,POM,Male,01/08/2014,7,5
Male,White,Uniform,955726,POM,Male,01/08/2014,7,5
Male,White,Uniform,955732,POM,Male,01/08/2014,7,5
Male,White,Uniform,955744,POM,Male,01/08/2014,7,5
Male,White,Uniform,955746,POM,Male,01/08/2014,7,5
Male,White,Uniform,955752,POM,Male,01/08/2014,7,5
Male,White,Uniform,955754,POM,Male,01/08/2014,7,5
Male,White,Uniform,955756,POM,Male,01/08/2014,7,5
Male,White,Uniform,955761,POM,Male,01/08/2014,7,5
Male,White,Uniform,955762,POM,Male,01/08/2014,7,5
Male,White,Uniform,955763,POM,Male,01/08/2014,7,5
Male,White,Uniform,955764,POM,Male,01/08/2014,7,5
